replicate,status,hard_eligible_count,random_expected_catastrophic_rate,issued_catastrophic_rate,risk_reduction_fraction
1376,defined,787,0.42566709021601018,0.32200000000000001,0.24354029850746273
1377,defined,781,0.42893725992317544,0.34200000000000003,0.20268059701492536
1378,defined,778,0.41388174807197942,0.32000000000000001,0.22683229813664596
1379,defined,799,0.42177722152690866,0.33000000000000002,0.21759643916913951
1380,defined,777,0.42342342342342343,0.33800000000000002,0.20174468085106378
1381,defined,784,0.39795918367346939,0.29799999999999999,0.25117948717948724
1382,defined,787,0.39517153748411687,0.30199999999999999,0.23577491961414787
1383,defined,768,0.453125,0.36799999999999999,0.18786206896551727
1384,defined,787,0.42058449809402798,0.32800000000000001,0.22013293051359517
1385,defined,789,0.4144486692015209,0.31,0.25201834862385319
1386,defined,768,0.40494791666666669,0.35199999999999998,0.13075241157556283
1387,defined,771,0.39429312581063553,0.28799999999999998,0.26957894736842103
1388,defined,795,0.42138364779874216,0.32600000000000001,0.22635820895522385
1389,defined,790,0.40759493670886077,0.34399999999999997,0.15602484472049694
1390,defined,789,0.41825095057034223,0.316,0.24447272727272729
1391,defined,785,0.41910828025477709,0.32000000000000001,0.23647416413373867
1392,defined,769,0.40702210663198962,0.32400000000000001,0.20397444089456873
1393,defined,784,0.40433673469387754,0.33000000000000002,0.18384858044164032
1394,defined,774,0.43798449612403101,0.34999999999999998,0.20088495575221244
1395,defined,787,0.42312579415501905,0.33200000000000002,0.21536336336336326
1396,defined,784,0.41326530612244899,0.33400000000000002,0.19180246913580246
1397,defined,762,0.42388451443569553,0.32600000000000001,0.23092260061919501
1398,defined,802,0.43391521197007482,0.32200000000000001,0.25791954022988506
1399,defined,772,0.40673575129533679,0.32000000000000001,0.2132484076433121
1400,defined,757,0.41875825627476881,0.32200000000000001,0.23105993690851734
1401,defined,784,0.41326530612244899,0.314,0.24019753086419759
1402,defined,785,0.41783439490445862,0.32200000000000001,0.22935975609756099
1403,defined,789,0.39670468948035487,0.32400000000000001,0.18327156549520762
1404,defined,784,0.40816326530612246,0.308,0.24540000000000006
1405,defined,756,0.41666666666666669,0.33600000000000002,0.19359999999999999
1406,defined,778,0.44087403598971725,0.34799999999999998,0.21065889212828004
1407,defined,784,0.42091836734693877,0.33200000000000002,0.2112484848484848
1408,defined,797,0.45545796737766625,0.34200000000000003,0.2491074380165289
1409,defined,799,0.43804755944931162,0.34599999999999997,0.21013142857142864
1410,defined,780,0.42435897435897435,0.33000000000000002,0.22235649546827785
1411,defined,767,0.42372881355932202,0.32200000000000001,0.24007999999999996
1412,defined,780,0.43974358974358974,0.34799999999999998,0.20862973760932946
1413,defined,789,0.41951837769328265,0.31,0.26105740181268888
1414,defined,783,0.45849297573435505,0.35399999999999998,0.22790529247910862
1415,defined,793,0.41992433795712486,0.34000000000000002,0.19033033033033031
1416,defined,790,0.41645569620253164,0.33000000000000002,0.20759878419452882
1417,defined,769,0.38101430429128741,0.28399999999999997,0.2546211604095564
1418,defined,775,0.40258064516129033,0.32600000000000001,0.19022435897435896
1419,defined,780,0.41410256410256413,0.33600000000000002,0.18860681114551081
1420,defined,780,0.3923076923076923,0.32800000000000001,0.16392156862745089
1421,defined,787,0.42693773824650572,0.34200000000000003,0.19894642857142852
1422,defined,771,0.40466926070038911,0.32200000000000001,0.20428846153846147
1423,defined,782,0.41432225063938621,0.30599999999999999,0.26144444444444448
1424,defined,772,0.41839378238341968,0.32000000000000001,0.23517027863777085
1425,defined,785,0.40764331210191085,0.308,0.24443750000000009
1426,defined,790,0.43164556962025319,0.34599999999999997,0.19841642228739009
1427,defined,779,0.42105263157894735,0.32200000000000001,0.23524999999999996
1428,defined,776,0.39304123711340205,0.29199999999999998,0.25707540983606558
1429,defined,771,0.4059662775616083,0.32000000000000001,0.21175718849840253
1430,defined,780,0.41410256410256413,0.32000000000000001,0.22724458204334363
1431,defined,773,0.41914618369987061,0.30199999999999999,0.27948765432098766
1432,defined,783,0.41762452107279696,0.34000000000000002,0.18587155963302748
1433,defined,778,0.45501285347043702,0.35599999999999998,0.2176045197740113
1434,defined,771,0.39299610894941633,0.308,0.21627722772277225
1435,defined,779,0.40821566110397944,0.314,0.23079874213836471
1436,defined,772,0.43393782383419688,0.33800000000000002,0.22108656716417907
1437,defined,782,0.40664961636828645,0.33800000000000002,0.16881761006289309
1438,defined,771,0.41115434500648507,0.33800000000000002,0.17792429022082012
1439,defined,806,0.42307692307692307,0.33400000000000002,0.21054545454545448
1440,defined,776,0.42396907216494845,0.32800000000000001,0.22635866261398174
1441,defined,779,0.41206675224646983,0.312,0.24284112149532711
1442,defined,765,0.40392156862745099,0.33000000000000002,0.18300970873786404
1443,defined,783,0.41634738186462322,0.30399999999999999,0.26984049079754602
1444,defined,779,0.38639281129653402,0.316,0.18217940199335547
1445,defined,796,0.38190954773869346,0.30199999999999999,0.20923684210526317
1446,defined,779,0.40051347881899874,0.33600000000000002,0.16107692307692312
1447,defined,794,0.41687657430730479,0.34200000000000003,0.17961329305135942
1448,defined,775,0.40129032258064518,0.312,0.22250803858520907
1449,defined,768,0.40755208333333331,0.32600000000000001,0.2001022364217252
1450,defined,769,0.42522756827048114,0.34200000000000003,0.19572477064220173
1451,defined,788,0.40101522842639592,0.31,0.22696202531645571
1452,defined,789,0.40304182509505704,0.308,0.235811320754717
1453,defined,781,0.4174135723431498,0.31,0.25733128834355823
1454,defined,760,0.42763157894736842,0.318,0.25636923076923079
1455,defined,789,0.41571609632446133,0.31,0.25429878048780485
1456,defined,780,0.40000000000000002,0.33200000000000002,0.17000000000000004
1457,defined,754,0.39787798408488062,0.31,0.22086666666666666
1458,defined,787,0.42693773824650572,0.32400000000000001,0.24110714285714285
1459,defined,758,0.42216358839050133,0.318,0.24673750000000005
1460,defined,788,0.41243654822335024,0.31,0.24836923076923079
1461,defined,802,0.41645885286783041,0.312,0.25082634730538922
1462,defined,778,0.42930591259640105,0.318,0.25926946107784432
1463,defined,756,0.42460317460317459,0.34000000000000002,0.19925233644859808
1464,defined,782,0.40920716112531969,0.35599999999999998,0.13002500000000006
1465,defined,789,0.41571609632446133,0.33200000000000002,0.20137804878048771
1466,defined,786,0.39821882951653942,0.32600000000000001,0.18135463258785933
1467,defined,788,0.40736040609137059,0.31,0.23900311526479756
1468,defined,788,0.42766497461928932,0.33800000000000002,0.20966172106824921
1469,defined,763,0.41415465268676277,0.33600000000000002,0.18870886075949356
1470,defined,793,0.41992433795712486,0.33000000000000002,0.21414414414414418
1471,defined,800,0.40500000000000003,0.318,0.2148148148148149
1472,defined,770,0.43246753246753245,0.34799999999999998,0.19531531531531532
1473,defined,773,0.41009055627425617,0.33000000000000002,0.19529968454258673
1474,defined,786,0.40839694656488551,0.30399999999999999,0.25562616822429907
1475,defined,770,0.43506493506493504,0.308,0.29205970149253724
1476,defined,776,0.40335051546391754,0.30599999999999999,0.2413546325878595
1477,defined,791,0.39317319848293297,0.29399999999999998,0.25223794212218653
1478,defined,795,0.39496855345911952,0.316,0.19993630573248411
1479,defined,790,0.4012658227848101,0.30399999999999999,0.24239747634069397
1480,defined,777,0.39768339768339767,0.32400000000000001,0.18528155339805819
1481,defined,775,0.40774193548387094,0.33600000000000002,0.17594936708860753
1482,defined,792,0.42929292929292928,0.32200000000000001,0.24992941176470584
1483,defined,785,0.40636942675159238,0.33000000000000002,0.18793103448275861
1484,defined,762,0.40682414698162728,0.32000000000000001,0.21341935483870966
1485,defined,781,0.41485275288092188,0.29999999999999999,0.2768518518518519
1486,defined,778,0.39074550128534702,0.30599999999999999,0.21688157894736837
1487,defined,785,0.40382165605095544,0.312,0.22738170347003162
1488,defined,789,0.40937896070975921,0.33000000000000002,0.1939009287925697
1489,defined,791,0.39696586599241468,0.29599999999999999,0.25434394904458602
1490,defined,770,0.40389610389610392,0.32800000000000001,0.18790996784565916
1491,defined,778,0.43316195372750643,0.34000000000000002,0.2150741839762611
1492,defined,776,0.42010309278350516,0.34399999999999997,0.18115337423312894
1493,defined,778,0.38817480719794345,0.30599999999999999,0.21169536423841062
1494,defined,792,0.43055555555555558,0.318,0.26141935483870971
1495,defined,786,0.40330788804071249,0.34599999999999997,0.14209463722397486
1496,defined,801,0.41073657927590512,0.32800000000000001,0.20143465045592701
1497,defined,799,0.44180225281602004,0.376,0.14894050991501417
1498,defined,796,0.42462311557788945,0.33000000000000002,0.22284023668639052
1499,defined,766,0.42036553524804177,0.33000000000000002,0.21496894409937883
1500,defined,793,0.44010088272383352,0.35799999999999998,0.18655014326647568
1501,defined,774,0.41602067183462532,0.32200000000000001,0.22599999999999998
1502,defined,770,0.42727272727272725,0.32600000000000001,0.23702127659574457
1503,defined,762,0.40682414698162728,0.318,0.21833548387096768
1504,defined,781,0.4212548015364917,0.33600000000000002,0.20238297872340427
1505,defined,788,0.42639593908629442,0.33600000000000002,0.21199999999999997
1506,defined,776,0.39175257731958762,0.29799999999999999,0.23931578947368426
1507,defined,798,0.41228070175438597,0.35599999999999998,0.13651063829787236
1508,defined,787,0.39898348157560354,0.318,0.20297452229299362
1509,defined,780,0.42307692307692307,0.34399999999999997,0.18690909090909091
1510,defined,791,0.42351453855878635,0.34399999999999997,0.18774925373134332
1511,defined,788,0.42005076142131981,0.34999999999999998,0.16676737160120858
1512,defined,782,0.40409207161125321,0.32600000000000001,0.19325316455696206
1513,defined,786,0.4262086513994911,0.32600000000000001,0.23511641791044779
1514,defined,777,0.40669240669240669,0.30399999999999999,0.25250632911392412
1515,defined,779,0.42490372272143773,0.34999999999999998,0.17628398791540789
1516,defined,798,0.40350877192982454,0.32600000000000001,0.19208695652173902
1517,defined,799,0.39924906132665833,0.34000000000000002,0.14840125391849524
1518,defined,784,0.42219387755102039,0.34200000000000003,0.18994561933534737
1519,defined,788,0.39593908629441626,0.30599999999999999,0.22715384615384626
1520,defined,758,0.42348284960422161,0.33200000000000002,0.21602492211837998
1521,defined,776,0.3904639175257732,0.27600000000000002,0.29314851485148508
1522,defined,781,0.44174135723431496,0.35199999999999998,0.2031536231884058
1523,defined,775,0.40000000000000002,0.33800000000000002,0.15500000000000003
1524,defined,763,0.4089121887287025,0.308,0.24678205128205133
1525,defined,794,0.45465994962216627,0.37,0.18620498614958458
1526,defined,774,0.42118863049095606,0.32800000000000001,0.2212515337423312
1527,defined,777,0.39253539253539255,0.33200000000000002,0.15421639344262295
1528,defined,768,0.40885416666666669,0.308,0.24667515923566885
1529,defined,785,0.39745222929936308,0.32200000000000001,0.18983974358974365
1530,defined,786,0.43638676844783714,0.33200000000000002,0.23920699708454807
1531,defined,774,0.39405684754521964,0.29199999999999998,0.25899016393442631
1532,defined,786,0.40712468193384221,0.29599999999999999,0.27295000000000003
1533,defined,765,0.41960784313725491,0.34200000000000003,0.18495327102803738
1534,defined,784,0.41836734693877553,0.34799999999999998,0.16819512195121966
1535,defined,787,0.43329097839898351,0.33600000000000002,0.22453958944281527
1536,defined,782,0.37979539641943733,0.27600000000000002,0.27329292929292925
1537,defined,788,0.40989847715736039,0.29999999999999999,0.2681114551083591
1538,defined,776,0.42268041237113402,0.34000000000000002,0.19560975609756093
1539,defined,783,0.40357598978288634,0.308,0.23682278481012664
1540,defined,779,0.40179717586649549,0.30399999999999999,0.24339936102236426
1541,defined,771,0.42542153047989623,0.33800000000000002,0.20549390243902432
1542,defined,777,0.42728442728442728,0.33400000000000002,0.21831927710843368
1543,defined,782,0.38618925831202044,0.32000000000000001,0.17139072847682113
1544,defined,797,0.42158092848180678,0.35199999999999998,0.16504761904761911
1545,defined,785,0.42675159235668791,0.33000000000000002,0.22671641791044772
1546,defined,798,0.42105263157894735,0.32400000000000001,0.23049999999999993
1547,defined,783,0.40357598978288634,0.34000000000000002,0.15753164556962018
1548,defined,757,0.40422721268163803,0.30199999999999999,0.25289542483660132
1549,defined,786,0.41857506361323155,0.32200000000000001,0.23072340425531912
1550,defined,789,0.41064638783269963,0.32200000000000001,0.21587037037037038
1551,defined,772,0.39119170984455959,0.32400000000000001,0.17176158940397346
1552,defined,782,0.43222506393861893,0.33600000000000002,0.22262721893491122
1553,defined,764,0.4306282722513089,0.33400000000000002,0.22438905775075979
1554,defined,775,0.42709677419354841,0.34999999999999998,0.18051359516616328
1555,defined,781,0.40332906530089629,0.29599999999999999,0.26610793650793652
1556,defined,786,0.39949109414758271,0.31,0.22401273885350326
1557,defined,769,0.39141742522756828,0.33200000000000002,0.15180066445182727
1558,defined,770,0.42597402597402595,0.32600000000000001,0.23469512195121944
1559,defined,776,0.40335051546391754,0.32000000000000001,0.20664536741214057
1560,defined,802,0.4314214463840399,0.33400000000000002,0.22581502890173411
1561,defined,788,0.42131979695431471,0.32600000000000001,0.22624096385542158
1562,defined,791,0.44753476611883691,0.35599999999999998,0.2045310734463277
1563,defined,780,0.42435897435897435,0.34799999999999998,0.17993957703927499
1564,defined,784,0.41581632653061223,0.308,0.25928834355828223
1565,defined,793,0.42244640605296341,0.34399999999999997,0.18569552238805975
1566,defined,784,0.40051020408163263,0.30199999999999999,0.24596178343949038
1567,defined,791,0.41213653603034134,0.33400000000000002,0.18958895705521472
1568,defined,785,0.40382165605095544,0.32600000000000001,0.19271293375394327
1569,defined,783,0.40229885057471265,0.30199999999999999,0.24931428571428571
1570,defined,780,0.41538461538461541,0.31,0.25370370370370376
1571,defined,769,0.40312093628088425,0.29199999999999998,0.27565161290322582
1572,defined,767,0.41851368970013036,0.30199999999999999,0.27839875389408097
1573,defined,790,0.42658227848101266,0.33000000000000002,0.22640949554896139
1574,defined,794,0.41561712846347609,0.32800000000000001,0.21081212121212123
